cohort_month,dimension,first_value,m,metric,cohort_size,retention
2024-12-01,sku,vital recharge,11,same,4,0.00%
2024-12-01,sku,vital recharge,12,any,4,0.00%
2024-12-01,sku,vital recharge,12,same,4,0.00%
2025-01-01,sku,vital recharge,0,any,5,100.00%
2025-01-01,sku,vital recharge,0,same,5,100.00%
2025-01-01,sku,vital recharge,1,any,5,40.00%
2025-01-01,sku,vital recharge,1,same,5,40.00%
2025-01-01,sku,vital recharge,2,any,5,20.00%
2025-01-01,sku,vital recharge,2,same,5,20.00%
2025-01-01,sku,vital recharge,3,any,5,40.00%
2025-01-01,sku,vital recharge,3,same,5,40.00%
2025-01-01,sku,vital recharge,4,any,5,20.00%
2025-01-01,sku,vital recharge,4,same,5,20.00%
2025-01-01,sku,vital recharge,5,any,5,40.00%
2025-01-01,sku,vital recharge,5,same,5,20.00%
2025-01-01,sku,vital recharge,6,any,5,0.00%
2025-01-01,sku,vital recharge,6,same,5,0.00%
2025-01-01,sku,vital recharge,7,any,5,0.00%
2025-01-01,sku,vital recharge,7,same,5,0.00%
2025-01-01,sku,vital recharge,8,any,5,0.00%
2025-01-01,sku,vital recharge,8,same,5,0.00%
2025-01-01,sku,vital recharge,9,any,5,0.00%
2025-01-01,sku,vital recharge,9,same,5,0.00%
2025-01-01,sku,vital recharge,10,any,5,0.00%
2025-01-01,sku,vital recharge,10,same,5,0.00%
2025-01-01,sku,vital recharge,11,any,5,0.00%
2025-01-01,sku,vital recharge,11,same,5,0.00%
2025-01-01,sku,vital recharge,12,any,5,0.00%
2025-01-01,sku,vital recharge,12,same,5,0.00%
2025-02-01,sku,vital recharge,0,any,4,100.00%
2025-02-01,sku,vital recharge,0,same,4,100.00%
2025-02-01,sku,vital recharge,1,any,4,25.00%
2025-02-01,sku,vital recharge,1,same,4,25.00%
2025-02-01,sku,vital recharge,2,any,4,25.00%
2025-02-01,sku,vital recharge,2,same,4,25.00%
2025-02-01,sku,vital recharge,3,any,4,25.00%
2025-02-01,sku,vital recharge,3,same,4,25.00%
2025-02-01,sku,vital recharge,4,any,4,25.00%
2025-02-01,sku,vital recharge,4,same,4,0.00%
2025-02-01,sku,vital recharge,5,any,4,50.00%
2025-02-01,sku,vital recharge,5,same,4,50.00%
2025-02-01,sku,vital recharge,6,any,4,0.00%
2025-02-01,sku,vital recharge,6,same,4,0.00%
2025-02-01,sku,vital recharge,7,any,4,0.00%
2025-02-01,sku,vital recharge,7,same,4,0.00%
2025-02-01,sku,vital recharge,8,any,4,0.00%
2025-02-01,sku,vital recharge,8,same,4,0.00%
2025-02-01,sku,vital recharge,9,any,4,0.00%
2025-02-01,sku,vital recharge,9,same,4,0.00%
2025-02-01,sku,vital recharge,10,any,4,0.00%
2025-02-01,sku,vital recharge,10,same,4,0.00%
2025-02-01,sku,vital recharge,11,any,4,0.00%
2025-02-01,sku,vital recharge,11,same,4,0.00%
2025-02-01,sku,vital recharge,12,any,4,0.00%
2025-02-01,sku,vital recharge,12,same,4,0.00%
2025-03-01,sku,vital recharge,0,any,5,100.00%
2025-03-01,sku,vital recharge,0,same,5,100.00%
2025-03-01,sku,vital recharge,1,any,5,60.00%
2025-03-01,sku,vital recharge,1,same,5,40.00%
2025-03-01,sku,vital recharge,2,any,5,20.00%
2025-03-01,sku,vital recharge,2,same,5,0.00%
2025-03-01,sku,vital recharge,3,any,5,40.00%
2025-03-01,sku,vital recharge,3,same,5,20.00%
2025-03-01,sku,vital recharge,4,any,5,20.00%
2025-03-01,sku,vital recharge,4,same,5,0.00%
2025-03-01,sku,vital recharge,5,any,5,20.00%
2025-03-01,sku,vital recharge,5,same,5,20.00%
2025-03-01,sku,vital recharge,6,any,5,0.00%
2025-03-01,sku,vital recharge,6,same,5,0.00%
2025-03-01,sku,vital recharge,7,any,5,0.00%
2025-03-01,sku,vital recharge,7,same,5,0.00%
2025-03-01,sku,vital recharge,8,any,5,0.00%
2025-03-01,sku,vital recharge,8,same,5,0.00%
2025-03-01,sku,vital recharge,9,any,5,0.00%
2025-03-01,sku,vital recharge,9,same,5,0.00%
2025-03-01,sku,vital recharge,10,any,5,0.00%
2025-03-01,sku,vital recharge,10,same,5,0.00%
2025-03-01,sku,vital recharge,11,any,5,0.00%
2025-03-01,sku,vital recharge,11,same,5,0.00%
2025-03-01,sku,vital recharge,12,any,5,0.00%
2025-03-01,sku,vital recharge,12,same,5,0.00%
2025-04-01,sku,vital recharge,0,any,2,100.00%
2025-04-01,sku,vital recharge,0,same,2,100.00%
2025-04-01,sku,vital recharge,1,any,2,0.00%
2025-04-01,sku,vital recharge,1,same,2,0.00%
2025-04-01,sku,vital recharge,2,any,2,50.00%
2025-04-01,sku,vital recharge,2,same,2,50.00%
2025-04-01,sku,vital recharge,3,any,2,0.00%
2025-04-01,sku,vital recharge,3,same,2,0.00%
2025-04-01,sku,vital recharge,4,any,2,0.00%
2025-04-01,sku,vital recharge,4,same,2,0.00%
2025-04-01,sku,vital recharge,5,any,2,0.00%
2025-04-01,sku,vital recharge,5,same,2,0.00%
2025-04-01,sku,vital recharge,6,any,2,0.00%
2025-04-01,sku,vital recharge,6,same,2,0.00%
2025-04-01,sku,vital recharge,7,any,2,0.00%
2025-04-01,sku,vital recharge,7,same,2,0.00%
2025-04-01,sku,vital recharge,8,any,2,0.00%
2025-04-01,sku,vital recharge,8,same,2,0.00%
2025-04-01,sku,vital recharge,9,any,2,0.00%
2025-04-01,sku,vital recharge,9,same,2,0.00%
2025-04-01,sku,vital recharge,10,any,2,0.00%
2025-04-01,sku,vital recharge,10,same,2,0.00%
2025-04-01,sku,vital recharge,11,any,2,0.00%
2025-04-01,sku,vital recharge,11,same,2,0.00%
2025-04-01,sku,vital recharge,12,any,2,0.00%
2025-04-01,sku,vital recharge,12,same,2,0.00%
2025-07-01,sku,vital recharge,0,any,1,100.00%
2025-07-01,sku,vital recharge,0,same,1,100.00%
2025-07-01,sku,vital recharge,1,any,1,0.00%
2025-07-01,sku,vital recharge,1,same,1,0.00%
2025-07-01,sku,vital recharge,2,any,1,0.00%
2025-07-01,sku,vital recharge,2,same,1,0.00%
2025-07-01,sku,vital recharge,3,any,1,0.00%
2025-07-01,sku,vital recharge,3,same,1,0.00%
2025-07-01,sku,vital recharge,4,any,1,0.00%
2025-07-01,sku,vital recharge,4,same,1,0.00%
2025-07-01,sku,vital recharge,5,any,1,0.00%
2025-07-01,sku,vital recharge,5,same,1,0.00%
2025-07-01,sku,vital recharge,6,any,1,0.00%
2025-07-01,sku,vital recharge,6,same,1,0.00%
2025-07-01,sku,vital recharge,7,any,1,0.00%
2025-07-01,sku,vital recharge,7,same,1,0.00%
2025-07-01,sku,vital recharge,8,any,1,0.00%
2025-07-01,sku,vital recharge,8,same,1,0.00%
2025-07-01,sku,vital recharge,9,any,1,0.00%
2025-07-01,sku,vital recharge,9,same,1,0.00%
2025-07-01,sku,vital recharge,10,any,1,0.00%
2025-07-01,sku,vital recharge,10,same,1,0.00%
2025-07-01,sku,vital recharge,11,any,1,0.00%
2025-07-01,sku,vital recharge,11,same,1,0.00%
2025-07-01,sku,vital recharge,12,any,1,0.00%
2025-07-01,sku,vital recharge,12,same,1,0.00%
2025-08-01,sku,vital recharge,0,any,2,100.00%
2025-08-01,sku,vital recharge,0,same,2,100.00%
2025-08-01,sku,vital recharge,1,any,2,0.00%
2025-08-01,sku,vital recharge,1,same,2,0.00%
2025-08-01,sku,vital recharge,2,any,2,0.00%
2025-08-01,sku,vital recharge,2,same,2,0.00%
2025-08-01,sku,vital recharge,3,any,2,0.00%
2025-08-01,sku,vital recharge,3,same,2,0.00%
2025-08-01,sku,vital recharge,4,any,2,0.00%
2025-08-01,sku,vital recharge,4,same,2,0.00%
2025-08-01,sku,vital recharge,5,any,2,0.00%
2025-08-01,sku,vital recharge,5,same,2,0.00%
2025-08-01,sku,vital recharge,6,any,2,0.00%
2025-08-01,sku,vital recharge,6,same,2,0.00%
2025-08-01,sku,vital recharge,7,any,2,0.00%
2025-08-01,sku,vital recharge,7,same,2,0.00%
2025-08-01,sku,vital recharge,8,any,2,0.00%
2025-08-01,sku,vital recharge,8,same,2,0.00%
2025-08-01,sku,vital recharge,9,any,2,0.00%
2025-08-01,sku,vital recharge,9,same,2,0.00%
2025-08-01,sku,vital recharge,10,any,2,0.00%
2025-08-01,sku,vital recharge,10,same,2,0.00%
2025-08-01,sku,vital recharge,11,any,2,0.00%
2025-08-01,sku,vital recharge,11,same,2,0.00%
2025-08-01,sku,vital recharge,12,any,2,0.00%
2025-08-01,sku,vital recharge,12,same,2,0.00%
